"","PROJECT_NUMBER","NEPA_NAME","REGION","NEPA_STATUS","INIT_DATE","DECISION_DATE","NEPA_TYPE","APPEALED","LITIGATED","ELAPSED_DAYS","DECISION_LEVEL","plan.date.min","plan.date.max","comp.date.min","comp.date.max","num.units.plan","num.units.comp","med.time.lag","th","hf","rf","tsi","completed","act.count","proj.dur.plan","proj.dur.comp","proj.delay","COMPLETED","INITIATED","max_date","max.delay","YP","size"
"1200",34642,"Moquitch Wildlife Habitat Improvement Project","3","Complete","3/23/11","8/31/11","CE","0","0",161,"Ranger District/Mgt Unit","2011-10-01","2017-10-01","2011-10-02","2017-11-15",10700,9200,288,0,0.772727272727273,0,0.227272727272727,1,22,2193,2237,1,1,1,"2018-12-31",2648,2011,"x-large"
"1201",19992,"Warm Fire Reforestation 2008","3","Complete","4/9/07","9/20/07","CE","0","0",164,"Ranger District/Mgt Unit","2008-04-26","2012-08-07","2008-04-26","2012-08-07",1845,1845,0,0,0,0.972222222222222,0.0277777777777778,1,36,1565,1565,0,1,1,"2018-12-31",3901,2008,"large"
"1202",18988,"McCracken Project","3","Complete","9/12/08","6/8/12","EA","1","0",1365,"Ranger District/Mgt Unit","2012-10-01","2018-10-01","2013-09-15",NA,29126.8,29134.8,162.5,0.241379310344828,0.637931034482759,0,0.120689655172414,0.431034482758621,116,2192,NA,349,0,1,"2018-12-31",2282,2012,"x-large"
"1203",26210,"Plateau Facility Fire Protection Project","3","Complete","7/22/10","9/28/12","EA","1","0",799,"Ranger District/Mgt Unit","2013-06-24","2018-10-01","2013-06-24",NA,9610.8,9610.8,12,0.138888888888889,0.722222222222222,0,0.138888888888889,0.777777777777778,36,1926,NA,0,0,1,"2018-12-31",2016,2013,"x-large"
"1204",20020,"Warm Fire Recovery project","3","Complete","12/28/06","3/2/09","EIS","1","1",795,"Ranger District/Mgt Unit","2010-05-12","2018-09-18","2010-05-12",NA,47279,7217,0,0.205882352941176,0,0.794117647058823,0,0.990196078431373,102,3052,NA,0,0,1,"2018-12-31",3155,2010,"x-large"
"1205",12448,"Garland Prairie Grassland Restoration","3","Complete","8/23/05","12/7/05","CE","0","0",106,"Ranger District/Mgt Unit","2005-10-15","2005-10-15","2006-09-25","2016-09-25",512,512,2171.5,0,0,0,1,1,2,1,3654,345,1,1,"2018-12-31",4825,2005,"medium"
"1206",11157,"Tipover Canyon Fuels Management","3","Complete","5/2/05","12/1/05","CE","0","0",213,"Ranger District/Mgt Unit","2006-10-01","2012-10-01","2007-11-05",NA,1548,1193,35,0,0.9,0,0.1,0.8,10,2193,NA,400,0,1,"2018-12-31",4474,2006,"large"
"1207",32156,"X-Fire Planting","3","Complete","6/3/10","7/7/10","CE","0","0",34,"Ranger District/Mgt Unit","2012-01-10","2012-01-15","2012-04-14","2012-04-15",104,104,93,0,0,1,0,1,2,6,2,95,1,1,"2018-12-31",2547,2012,"small"
"1208",13463,"Moqui Antelope Habitat Improvement Project","3","Complete","2/28/06","6/24/06","CE","0","0",116,"Ranger District/Mgt Unit","2007-01-15","2007-01-15","2007-07-15","2007-07-15",1000,543,181,0,1,0,0,1,2,1,1,181,1,1,"2018-12-31",4368,2007,"large"
"1209",24584,"Aspen Restoration Project","3","Complete","4/5/11","6/20/11","CE","0","0",76,"Ranger District/Mgt Unit","2011-10-15","2017-01-15","2012-04-23","2017-08-04",687.7,688.2,233,0,0.456140350877193,0.280701754385965,0.263157894736842,1,57,1920,1930,191,1,1,"2018-12-31",2634,2011,"medium"
"1210",39790,"Eagle Rock Reforestation","3","Complete","9/2/12","12/7/12","CE","0","0",96,"Ranger District/Mgt Unit","2014-01-15","2014-01-15","2014-04-15","2014-04-15",97,97,90,0,0,1,0,1,1,1,1,90,1,1,"2018-12-31",1811,2014,"small"
"1211",15374,"Flag Tank Aspen Restoration Project","3","Complete","6/10/07","8/15/07","CE","0","0",66,"Ranger District/Mgt Unit","2006-10-15","2014-10-15","2007-09-15","2015-08-05",145.7,145.7,233,0,0.307692307692308,0.384615384615385,0.307692307692308,1,13,2923,2882,335,1,1,"2018-12-31",4460,2006,"small"
"1212",14646,"Big Saddle PCT","3","Complete","6/21/06","3/12/07","CE","0","0",264,"Ranger District/Mgt Unit","2007-08-30","2010-10-01","2007-08-30","2010-10-20",150,150,0,0,0.857142857142857,0,0.142857142857143,1,7,1129,1148,0,1,1,"2018-12-31",4141,2007,"small"
"1213",14649,"West Lake Fuels Reduction","3","Complete","3/17/06","9/13/06","CE","0","0",180,"Ranger District/Mgt Unit","2009-07-27","2013-10-01","2010-08-19",NA,2029,2029,87.5,0,1,0,0,0.8,5,1528,NA,388,0,1,"2018-12-31",3444,2009,"large"
"1214",11161,"Ryan One Wildlife Habitat Improvement","3","Complete","7/13/05","9/15/05","CE","0","0",64,"Ranger District/Mgt Unit","2006-09-01","2006-09-01","2006-09-25","2006-09-25",21,2,24,1,0,0,0,1,1,1,1,24,1,1,"2018-12-31",4504,2006,"small"
"1215",14576,"West Side Habitat Improvement","3","Complete","3/11/06","1/26/07","EA","0","0",321,"Ranger District/Mgt Unit","2007-07-31","2007-07-31","2007-08-12","2007-08-12",1290,1290,12,0,1,0,0,1,2,1,1,12,1,1,"2018-12-31",4171,2007,"large"
"1216",18991,"Airport Fuels Reduction Project","3","Complete","11/9/08","2/19/09","CE","0","0",102,"Ranger District/Mgt Unit","2009-11-19","2018-10-01","2010-08-15",NA,9917,9173,188,0,0.753246753246753,0,0.246753246753247,0.961038961038961,77,3239,NA,269,0,1,"2018-12-31",3329,2009,"x-large"
"1217",32654,"Jacob-Ryan Vegetation Management Project","3","Complete","6/2/10","1/5/12","EA","1","1",582,"Ranger District/Mgt Unit","2013-09-15","2018-11-09","2014-07-29",NA,14313,14317,14,0.333333333333333,0.641666666666667,0,0.025,0.441666666666667,120,1882,NA,317,0,1,"2018-12-31",1933,2013,"x-large"
"1218",24667,"Ida Grassland Maintenance Project","3","Complete","7/28/08","9/24/08","CE","0","0",58,"Ranger District/Mgt Unit","2008-10-15","2015-10-01","2009-09-15","2016-06-10",6683,6683,255,0,0.857142857142857,0,0.142857142857143,1,7,2543,2461,335,1,1,"2018-12-31",3729,2008,"x-large"
"1219",13372,"Fracas Habitat Improvement","3","Complete","6/21/06","9/29/06","CE","0","0",100,"Ranger District/Mgt Unit","2007-09-12","2012-10-01","2008-06-26","2013-04-04",4342,4669,288,0.16,0.8,0,0.04,1,50,1847,1744,288,1,1,"2018-12-31",4128,2007,"x-large"
"1220",14648,"Little Mountain Fuels Reduction","3","Complete","3/17/06","9/13/06","CE","0","0",180,"Ranger District/Mgt Unit","2007-09-29","2012-10-01","2007-11-02",NA,4915,4517,56,0,0.8,0,0.2,0.9,10,1830,NA,34,0,1,"2018-12-31",4111,2007,"x-large"
"1221",18997,"Russell Vegetation Management Project","3","Complete","4/19/10","8/19/11","EA","0","0",487,"Ranger District/Mgt Unit","2012-10-01","2017-10-01","2013-09-15","2018-02-26",8136,8210,243,0,0.727272727272727,0,0.272727272727273,1,22,1827,1626,349,1,1,"2018-12-31",2282,2012,"x-large"
"1222",13364,"Jacob Ryan Vegetation  Management","3","Complete","12/6/07","2/5/09","EA","1","0",427,"Ranger District/Mgt Unit","2013-09-24","2018-10-01","2014-09-01","2018-11-16",14352,14352,38,0,0.6875,0,0.3125,1,16,1834,1538,342,1,1,"2018-12-31",1924,2013,"x-large"
"1223",7256,"Long Jim Fuels Reduction","3","Complete","3/23/05","8/15/05","CE","0","0",145,"Ranger District/Mgt Unit","2005-08-15","2013-10-01","2006-09-15","2013-11-19",1564,1564,330.5,0,0.642857142857143,0,0.357142857142857,1,14,2970,2623,396,1,1,"2018-12-31",4886,2005,"large"
"1224",34690,"Bill Williams Mountain Restoration Project","3","Complete","4/21/11","12/10/15","EIS","0","0",1694,"Ranger District/Mgt Unit","2017-01-15","2018-03-12","2017-08-16",NA,2678,2320,226,0,0.719298245614035,0,0.280701754385965,0.842105263157895,57,422,NA,213,0,1,"2018-12-31",715,2017,"x-large"
"1225",18678,"Hazard Tree Removal Along Highways, System Roads and the Arizona Trail","3","Complete","10/23/06","7/20/07","EA","0","0",270,"Ranger District/Mgt Unit","2007-11-30","2008-08-29","2007-11-30",NA,5774,5774,0,0.2,0.8,0,0,0.8,5,274,NA,0,0,1,"2018-12-31",4049,2007,"x-large"
"1226",49135,"South Fork Campground Restoration","3","Complete","5/25/17","7/28/17","CE","0","0",64,"Ranger District/Mgt Unit","2017-11-18","2017-11-18","2017-11-19","2017-11-19",12,12,1,0,1,0,0,1,1,1,1,1,1,1,"2018-12-31",408,2017,"small"
"1227",772,"Perk-Grindstone Fuels Reduction/Prescribed Fire","3","Complete","9/22/06","6/16/08","EIS","0","0",633,"Ranger District/Mgt Unit","2008-07-16","2018-09-25","2008-07-17",NA,9983,9511,0,0.0277777777777778,0.972222222222222,0,0,0.944444444444444,36,3724,NA,1,0,1,"2018-12-31",3820,2008,"x-large"
"1228",16235,"Salazar Post and Pole Wildlife Habitat Improvement","3","Complete","5/15/06","10/17/06","CE","0","0",155,"Ranger District/Mgt Unit","2011-10-15","2011-10-15","2011-10-31","2011-10-31",218,218,16,0,1,0,0,1,1,1,1,16,1,1,"2018-12-31",2634,2011,"medium"
"1229",23919,"Two Goats Project","3","Complete","1/23/09","12/8/09","CE","0","0",319,"Ranger District/Mgt Unit","2013-04-01","2016-08-19","2014-07-21",NA,2648,2375,407,0.222222222222222,0.666666666666667,0,0.111111111111111,0.444444444444444,9,1237,NA,476,0,1,"2018-12-31",2100,2013,"large"
"1230",52792,"Forest-Wide Vegetation Maintenance","3","Complete","1/3/18","3/2/18","CE","0","0",58,"National Forest/Grassland","2017-10-01","2017-10-01","2018-03-01","2018-08-01",7525,6214,227.5,0,0.5,0,0.5,1,2,1,154,151,1,1,"2018-12-31",456,2017,"x-large"
"1231",20922,"White Oaks Fuelwood Project","3","Complete","4/20/07","9/5/07","CE","0","0",138,"Ranger District/Mgt Unit","2007-10-23","2018-08-09","2007-10-25",NA,3627,3627,28,0,1,0,0,0.8,5,3944,NA,2,0,1,"2018-12-31",4087,2007,"x-large"
"1232",52140,"Lincoln National Forest Restorative Tree Planting","3","Complete","8/14/17","9/19/17","CE","0","0",36,"National Forest/Grassland","2017-09-29","2018-09-03","2017-09-30","2018-09-30",344,344,13.5,0,0,1,0,1,4,340,366,1,1,1,"2018-12-31",458,2017,"medium"
"1233",41686,"Ski Apache Postfire Rehabilitation","3","Complete","8/14/13","2/10/14","CE","0","0",180,"Ranger District/Mgt Unit","2014-04-03","2014-10-30","2014-04-03","2014-10-30",60,60,0,0,1,0,0,1,2,211,211,0,1,1,"2018-12-31",1733,2014,"small"
"1234",21376,"Ferguson Fuelwood","3","Complete","4/20/07","6/25/07","CE","0","0",66,"Ranger District/Mgt Unit","2007-10-01","2007-10-01","2007-10-15","2007-10-15",475,475,14,0,1,0,0,1,1,1,1,14,1,1,"2018-12-31",4109,2007,"medium"
"1235",44547,"Baca Vegetation Treatments","3","Complete","1/21/15","7/13/17","CE","0","0",904,"Ranger District/Mgt Unit","2017-09-08","2017-09-08",NA,NA,1256,1256,NA,0,1,0,0,0,2,1,NA,479,0,0,"2018-12-31",479,2017,"large"
"1236",29292,"Capitan Fuelwood","3","Complete","6/17/09","7/20/09","CE","0","0",33,"Ranger District/Mgt Unit","2010-10-15","2017-03-15","2010-10-31","2017-03-15",1137,1137,11,0,1,0,0,1,7,2344,2328,16,1,1,"2018-12-31",2999,2010,"large"
"1237",21404,"Cloudcroft Defoliator Salvage","3","Complete","4/17/07","6/22/07","CE","0","0",66,"Ranger District/Mgt Unit","2009-08-14","2009-09-07","2009-08-27","2009-09-28",426,369,18,0,1,0,0,1,3,25,33,13,1,1,"2018-12-31",3426,2009,"medium"
"1238",2196,"Sombrero Watershed Management","3","Complete","3/4/05","8/12/06","CE","0","0",526,"Ranger District/Mgt Unit","2011-10-15","2011-10-15","2011-12-01","2011-12-01",1140,1140,47,0,1,0,0,1,1,1,1,47,1,1,"2018-12-31",2634,2011,"large"
"1239",42365,"West Mountain Push Units 7-9","3","Complete","7/31/13","4/24/14","CE","0","0",267,"Ranger District/Mgt Unit","2014-10-15","2017-08-21","2015-07-28","2017-08-21",4046,4046,0,0,1,0,0,1,3,1042,756,286,1,1,"2018-12-31",1538,2014,"x-large"
"1240",17758,"Jim Lewis","3","Complete","12/2/08","9/1/10","EA","0","0",638,"Ranger District/Mgt Unit","2012-09-03","2018-03-01","2015-12-16",NA,11292,10695,102,0.227272727272727,0.772727272727273,0,0,0.636363636363636,22,2006,NA,1199,0,1,"2018-12-31",2310,2012,"x-large"
"1241",17755,"Sacramento Mountains Defoliator Analysis","3","Complete","8/10/07","4/27/09","EA","1","0",626,"National Forest/Grassland","2012-10-01","2012-10-01","2013-09-30",NA,751,666,364,0.666666666666667,0.333333333333333,0,0,0.333333333333333,12,1,NA,364,0,1,"2018-12-31",2282,2012,"medium"
"1242",27219,"North Bluewater Wildlife Openings and Trick Tank","3","Complete","2/12/09","4/8/09","CE","0","0",55,"Ranger District/Mgt Unit","2006-11-01","2014-11-28","2006-11-01",NA,3475,4245,89,0,1,0,0,0.428571428571429,7,2950,NA,0,0,1,"2018-12-31",4443,2006,"x-large"
"1243",52736,"Jacks Peak East Vegetation Project","3","Complete","12/11/17","3/2/18","CE","0","0",81,"Ranger District/Mgt Unit","2018-09-27","2018-09-27",NA,NA,224,224,NA,0,1,0,0,0,1,1,NA,95,0,0,"2018-12-31",95,2018,"medium"
"1244",51274,"Hornbuckle Salvage Project","3","Complete","3/14/17","7/28/17","CE","0","0",136,"National Forest/Grassland","2017-05-01","2017-05-01","2017-08-31",NA,28,28,122,0,1,0,0,0.5,2,1,NA,122,0,1,"2018-12-31",609,2017,"small"
"1245",19963,"Akers Pinyon/Juniper Openings for Deer","3","Complete","11/30/07","6/6/08","CE","0","0",189,"Ranger District/Mgt Unit","2013-01-25","2016-08-15","2013-03-01",NA,1447,873,58,0,1,0,0,0.666666666666667,3,1299,NA,35,0,1,"2018-12-31",2166,2013,"large"
"1246",37210,"West Mountain Push Units 1-6","3","Complete","10/12/11","2/17/12","CE","0","0",128,"Ranger District/Mgt Unit","2013-08-15","2016-07-05","2013-08-15","2016-07-24",1621,1621,0,0,1,0,0,1,5,1056,1075,0,1,1,"2018-12-31",1964,2013,"large"
"1247",51797,"South Fork Trail Repair","3","Complete","5/25/17","10/30/17","CE","0","0",158,"Ranger District/Mgt Unit","2018-09-20","2018-09-20","2018-09-20","2018-09-20",5,5,0,0,1,0,0,1,1,1,1,0,1,1,"2018-12-31",102,2018,"small"
"1248",16410,"Ash Creek  Fuels Reduction Project","3","Complete","5/11/06","8/3/06","CE","0","0",84,"Ranger District/Mgt Unit","2007-10-01","2010-10-01","2007-11-15","2011-03-12",3829,3829,162,0,1,0,0,1,3,1097,1214,45,1,1,"2018-12-31",4109,2007,"x-large"
"1249",31704,"Lane 2 Reforestation Project","3","Complete","3/11/10","8/2/10","CE","0","0",144,"Ranger District/Mgt Unit","2010-08-01","2010-08-01","2010-08-05","2010-08-05",400,386,4,0,0,1,0,1,1,1,1,4,1,1,"2018-12-31",3074,2010,"medium"
"1250",6623,"Communication Site Hazardous Fuels Reduction","3","Complete","2/10/05","8/5/05","CE","0","0",176,"Ranger District/Mgt Unit","2006-10-01","2006-10-01","2007-08-24","2007-08-24",34,34,327,0,1,0,0,1,2,1,1,327,1,1,"2018-12-31",4474,2006,"small"
"1251",25397,"Aqua Fria Antelope habitat Improvement Project","3","Complete","6/20/08","9/10/09","CE","0","0",447,"Ranger District/Mgt Unit","2011-02-08","2018-02-21","2011-02-10","2018-02-21",1538,1538,50.5,0,1,0,0,1,4,2571,2569,2,1,1,"2018-12-31",2883,2011,"large"
"1252",22649,"Black Hills Vegetation Management","3","Complete","4/14/08","3/15/10","EA","1","0",700,"Ranger District/Mgt Unit","2012-10-01","2018-10-01","2012-11-15",NA,33268,23753,1,0,0.857142857142857,0,0.142857142857143,0.642857142857143,28,2192,NA,45,0,1,"2018-12-31",2282,2012,"x-large"
"1253",31426,"Agua Fria Antelope Habitat Improvement Project","3","Complete","6/26/09","9/11/09","CE","0","0",77,"Ranger District/Mgt Unit","2013-01-01","2014-01-01","2013-03-01","2014-05-01",1557,1557,91,0,0.8,0,0.2,1,5,366,427,59,1,1,"2018-12-31",2190,2013,"large"
"1254",31102,"Prescott National Forest Revision of Land and Resource Management Plan","3","Complete","1/19/10","5/5/15","EIS","0","0",1932,"National Forest/Grassland","2015-10-06","2017-08-27","2015-10-06","2017-08-27",22079,22079,0,0,1,0,0,1,2,692,692,0,1,1,"2018-12-31",1182,2015,"x-large"
"1255",37239,"K Four Allotment Grazing Management","3","Complete","5/28/13","9/30/14","EA","0","0",490,"Ranger District/Mgt Unit","2018-05-31","2018-05-31","2018-05-31","2018-05-31",194,194,0,0,1,0,0,1,1,1,1,0,1,1,"2018-12-31",214,2018,"medium"
"1256",8148,"Wagon Tire - MC Canyon Juniper Treatment","3","Complete","5/3/07","7/2/08","CE","0","0",426,"Ranger District/Mgt Unit","2008-05-29","2011-11-01","2009-02-09",NA,4275,2689,211,0.315789473684211,0.5,0,0.184210526315789,0.815789473684211,38,1252,NA,256,0,1,"2018-12-31",3868,2008,"x-large"
"1257",33287,"Black Hills Vegetation Management","3","Complete","7/20/10","11/2/11","EA","1","0",470,"National Forest/Grassland","2012-07-01","2017-10-01","2012-09-30",NA,14848,14446,182,0.241379310344828,0.603448275862069,0,0.155172413793103,0.741379310344828,58,1919,NA,91,0,1,"2018-12-31",2374,2012,"x-large"
"1258",30153,"Bradshaw Vegetation Management Project","3","Complete","2/5/10","8/27/13","EA","1","0",1299,"Ranger District/Mgt Unit","2011-08-23","2018-09-11","2014-05-01",NA,15972,15899,90,0.254098360655738,0.622950819672131,0,0.122950819672131,0.918032786885246,122,2577,NA,982,0,1,"2018-12-31",2687,2011,"x-large"
"1259",41299,"Agua Fria Watershed Improvement Project","3","Complete","2/21/13","11/16/15","EA","0","0",998,"Ranger District/Mgt Unit","2016-05-27","2018-10-01","2017-09-30",NA,10008,10008,1,0,1,0,0,0.625,8,858,NA,491,0,1,"2018-12-31",948,2016,"x-large"
"1260",13158,"Paliza Prescribed Burn","3","Complete","10/26/05","2/2/06","CE","0","0",99,"Ranger District/Mgt Unit","2013-10-01","2013-10-01","2013-10-23","2013-12-09",715,715,22,0,0.75,0,0.25,1,4,1,48,22,1,1,"2018-12-31",1917,2013,"medium"
"1261",38161,"Southwest Jemez Mountains Landscape Restoration Project","3","Complete","7/11/12","12/3/15","EIS","0","0",1240,"National Forest/Grassland","2015-10-01","2018-10-01","2016-08-31",NA,6715,6715,341,0,0.6,0,0.4,0.6,10,1097,NA,335,0,1,"2018-12-31",1187,2015,"x-large"
"1262",43539,"Las Conchas Reforestation 2014","3","Complete","1/15/14","4/8/14","CE","0","0",83,"Ranger District/Mgt Unit","2013-10-10","2017-10-10","2014-04-18","2018-08-30",3014,3022,153,0,0,1,0,1,43,1462,1596,190,1,1,"2018-12-31",1908,2013,"x-large"
"1263",17623,"La Jara Water Improvement","3","Complete","12/19/06","1/23/07","CE","0","0",35,"Ranger District/Mgt Unit","2010-10-01","2010-10-01","2011-09-01","2011-09-01",122,122,335,0,1,0,0,1,3,1,1,335,1,1,"2018-12-31",3013,2010,"small"
"1264",17510,"Barbero Northwest Pasture Prescribed Burn","3","Complete","2/14/07","4/5/07","CE","0","0",50,"Ranger District/Mgt Unit","2007-10-01","2011-10-01","2007-12-06","2012-03-26",1963,1813,177,0,1,0,0,1,3,1462,1573,66,1,1,"2018-12-31",4109,2007,"large"
"1265",40681,"Las Conchas Reforestation","3","Complete","11/24/12","1/16/13","CE","0","0",53,"Ranger District/Mgt Unit","2013-04-01","2017-10-10","2013-04-27","2018-08-30",2210,2169,28,0,0,1,0,1,19,1654,1952,26,1,1,"2018-12-31",2100,2013,"large"
"1266",17071,"Laguna Simon Vegetation Treatment Phase II","3","Complete","5/26/06","10/25/06","CE","0","0",152,"Ranger District/Mgt Unit","2006-10-01","2010-10-01","2007-07-24","2011-09-01",616,615,335,0,1,0,0,1,7,1462,1501,296,1,1,"2018-12-31",4474,2006,"medium"
"1267",13161,"Utility Block Pumice Mine","3","Complete","10/5/05","7/6/06","EA","0","0",274,"Ranger District/Mgt Unit","2007-10-01","2007-10-01","2007-11-14","2007-11-14",50,50,44,0,1,0,0,1,1,1,1,44,1,1,"2018-12-31",4109,2007,"small"
"1268",19078,"Jemez Collaborative Forest Restoration Project","3","Complete","12/17/06","9/12/07","CE","0","0",269,"Ranger District/Mgt Unit","2010-10-01","2017-10-01","2010-11-24",NA,23420.6,23420.6,283,0.08,0.74,0,0.18,0.9,50,2558,NA,54,0,1,"2018-12-31",3013,2010,"x-large"
"1269",26539,"Golondrino Wildlife Management Prescribed Fire Project","3","Complete","9/18/08","7/19/10","CE","0","0",669,"Ranger District/Mgt Unit","2011-10-01","2018-10-01","2012-10-28","2018-10-02",3683,3683,100,0,0.875,0,0.125,1,8,2558,2166,393,1,1,"2018-12-31",2648,2011,"x-large"
"1270",46246,"Moya Big Game Habitat Improvement Project","3","Complete","5/13/15","5/4/16","CE","0","0",357,"Ranger District/Mgt Unit","2018-10-01","2018-10-01",NA,NA,655,655,NA,0,0,0,1,0,1,1,NA,91,0,0,"2018-12-31",91,2018,"medium"
"1271",22539,"The Rio Chama Wildlife Management Prescribed Fire Project","3","Complete","1/1/08","1/12/10","EA","0","0",742,"Ranger District/Mgt Unit","2013-10-01","2017-10-01","2013-10-22","2017-12-18",1753,1753,78,0,1,0,0,1,5,1462,1519,21,1,1,"2018-12-31",1917,2013,"large"
"1272",12670,"Hyde Park Wildland Urban Interface Project","3","Complete","7/6/05","2/16/06","CE","1","0",225,"Ranger District/Mgt Unit","2010-10-01","2018-10-01","2010-10-15","2018-11-15",2751,2751,125,0,0.954545454545455,0,0.0454545454545455,1,22,2923,2954,14,1,1,"2018-12-31",3013,2010,"x-large"
"1273",23307,"Barbero EQIP Project","3","Complete","2/18/08","6/23/08","CE","0","0",126,"Ranger District/Mgt Unit","2008-10-01","2008-10-01",NA,NA,251,251,NA,1,0,0,0,0,1,1,NA,3743,0,0,"2018-12-31",3743,2008,"medium"
"1274",37976,"Southern Rowe Mesa Restoration Project","3","Complete","4/19/12","2/21/13","CE","0","0",308,"Ranger District/Mgt Unit","2017-10-01","2017-10-01","2018-04-02","2018-04-02",5013,5013,183,0,1,0,0,1,1,1,1,183,1,1,"2018-12-31",456,2017,"x-large"
"1275",34907,"Paliza Prescribed Burn Treatment","3","Complete","2/15/11","9/27/11","EA","0","0",224,"Ranger District/Mgt Unit","2011-10-01","2011-10-01","2012-06-20","2012-06-20",1100,1100,263,0,0.5,0,0.5,1,2,1,1,263,1,1,"2018-12-31",2648,2011,"large"
"1276",35651,"Barbero Collaboration and Restoration Project on Rowe Mesa","3","Complete","10/22/10","5/5/11","CE","0","0",195,"Ranger District/Mgt Unit","2012-10-01","2012-10-01","2012-12-04","2012-12-04",522,522,64,0,1,0,0,1,1,1,1,64,1,1,"2018-12-31",2282,2012,"medium"
"1277",36849,"Santa Fe Municipal Watershed Pecos Wilderness Prescribed Burn","3","Complete","9/1/11","4/28/15","EA","0","0",1335,"Ranger District/Mgt Unit","2014-10-01","2017-10-01","2015-09-30","2018-03-20",4823,4823,174.5,0,1,0,0,1,8,1097,903,364,1,1,"2018-12-31",1552,2014,"x-large"
"1278",36980,"Cordovas Forest Restoration Thinning and Prescribed Fire Project","3","Complete","5/10/13","1/10/14","CE","0","0",245,"Ranger District/Mgt Unit","2014-10-01","2014-10-01","2015-08-13","2015-08-13",292,292,316,1,0,0,0,1,1,1,1,316,1,1,"2018-12-31",1552,2014,"medium"
